City,Country code,Lat,Lon,timezone,Clouds,Precipitation,Pressure,Sea Level Pressure,Relative Humidity,Temperature,Apparent Temperature,Dew Point,UV Index,Visibility,Wind Speed,Wind Gust Speed,Wind Direction,Solar Radiation,Local Time,UTC Time
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,45,0.0,1015,1016,81,21.9,22.2,18.5,0.0,10.0,2.4,3.6,140,0,2023-12-31 20:00:00,2023-12-31T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,35,0.0,1016,1017,84,20.7,21.1,17.9,0.0,10.0,2.0,2.8,152,0,2023-12-31 21:00:00,2023-12-31T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,25,0.0,1016,1017,86,19.6,19.9,17.2,0.0,10.0,1.6,2.4,164,0,2023-12-31 22:00:00,2023-12-31T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,45,0.0,1016,1017,86,20.1,20.4,17.6,0.0,10.0,0.33,2.4,164,0,2023-12-31 23:00:00,2023-12-31T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,66,0.0,1016,1017,86,20.5,20.9,18.1,0.0,10.0,0.66,2.0,158,0,2024-01-01 00:00:00,2023-12-31T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1016,1017,86,21.0,21.4,18.6,0.0,10.0,1.0,2.4,140,0,2024-01-01 01:00:00,2023-12-31T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1016,1017,85,20.9,21.3,18.3,0.0,10.0,0.66,2.0,134,0,2024-01-01 02:00:00,2023-12-31T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1015,1016,85,20.8,21.2,18.2,0.0,10.0,0.33,2.4,124,0,2024-01-01 03:00:00,2023-12-31T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1015,1016,85,20.7,21.0,18.1,0.0,10.0,0.8,2.0,120,0,2024-01-01 04:00:00,2023-12-31T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,88,19.0,19.3,17.0,0.0,10.0,1.5,1.6,80,0,2024-01-01 05:00:00,2023-12-31T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,88,19.0,19.3,17.0,0.0,10.0,2.1,2.1,90,0,2024-01-01 06:00:00,2023-12-31T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1017,1017,87,20.2,20.5,18.0,1.2,4.0,0.8,2.4,48,38,2024-01-01 07:00:00,2024-01-01T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,58,0.0,1017,1018,79,21.5,21.7,17.7,1.4,6.0,0.8,2.8,50,204,2024-01-01 08:00:00,2024-01-01T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,54,0.0,1017,1018,72,22.7,22.9,17.4,1.7,8.0,0.8,3.6,84,384,2024-01-01 09:00:00,2024-01-01T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1018,1019,65,24.0,24.2,17.0,3.1,10.0,1.2,3.6,114,539,2024-01-01 10:00:00,2024-01-01T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1017,1018,62,25.0,25.2,17.2,4.2,10.0,0.66,4.4,126,631,2024-01-01 11:00:00,2024-01-01T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1016,1017,58,26.0,26.2,17.1,4.6,10.0,1.33,4.8,138,664,2024-01-01 12:00:00,2024-01-01T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1015,1016,55,27.0,27.7,17.2,4.7,10.0,2.0,5.6,140,632,2024-01-01 13:00:00,2024-01-01T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,41,0.0,1014,1015,56,26.8,27.6,17.3,3.8,10.0,2.33,6.8,140,566,2024-01-01 14:00:00,2024-01-01T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,33,0.0,1014,1015,57,26.7,26.9,17.4,1.9,10.0,2.66,7.2,140,426,2024-01-01 15:00:00,2024-01-01T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,25,0.0,1013,1014,58,26.5,26.7,17.6,0.9,10.0,3.0,7.6,140,239,2024-01-01 16:00:00,2024-01-01T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1014,1015,66,25.2,25.5,18.4,1.5,10.0,3.0,6.8,145,42,2024-01-01 17:00:00,2024-01-01T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1014,1015,74,23.8,24.2,18.9,0.0,10.0,3.0,7.2,155,0,2024-01-01 18:00:00,2024-01-01T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,84,22.5,23.0,19.7,0.0,10.0,3.0,7.6,160,0,2024-01-01 19:00:00,2024-01-01T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,86,22.2,22.8,19.8,0.0,10.0,2.33,6.4,155,0,2024-01-01 20:00:00,2024-01-01T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,88,22.0,22.5,19.9,0.0,10.0,1.66,5.2,145,0,2024-01-01 21:00:00,2024-01-01T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,90,21.7,22.3,20.0,0.0,10.0,1.0,3.6,140,0,2024-01-01 22:00:00,2024-01-01T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,91,21.7,22.3,20.1,0.0,10.0,1.0,3.2,125,0,2024-01-01 23:00:00,2024-01-01T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,92,21.6,22.3,20.3,0.0,10.0,1.0,3.2,105,0,2024-01-02 00:00:00,2024-01-01T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1016,93,21.6,22.2,20.4,0.0,10.0,1.0,4.0,90,0,2024-01-02 01:00:00,2024-01-01T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,93,21.5,22.1,20.3,0.0,10.0,1.0,5.2,105,0,2024-01-02 02:00:00,2024-01-01T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,93,21.3,21.9,20.2,0.0,10.0,1.0,4.8,125,0,2024-01-02 03:00:00,2024-01-01T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1015,94,21.2,21.8,20.2,0.0,10.0,1.0,4.4,140,0,2024-01-02 04:00:00,2024-01-01T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,93,21.1,21.7,20.0,0.0,10.0,1.0,4.4,140,0,2024-01-02 05:00:00,2024-01-01T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,93,21.1,21.6,19.9,0.0,10.0,1.0,4.4,140,0,2024-01-02 06:00:00,2024-01-01T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,93,21.0,21.6,19.8,0.8,10.0,1.0,4.4,140,36,2024-01-02 07:00:00,2024-01-02T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,0.0,1016,1017,90,21.7,22.3,20.0,1.4,10.0,0.66,6.0,145,73,2024-01-02 08:00:00,2024-01-02T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.0,1017,1017,88,22.5,23.1,20.4,1.8,10.0,0.33,5.6,155,212,2024-01-02 09:00:00,2024-01-02T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1017,1018,85,23.2,23.8,20.5,1.6,10.0,2.4,6.0,160,375,2024-01-02 10:00:00,2024-01-02T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1016,1017,77,24.3,24.8,20.0,1.9,10.0,0.33,6.4,165,441,2024-01-02 11:00:00,2024-01-02T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1015,1015,70,25.4,25.8,19.5,4.1,10.0,0.66,6.4,175,465,2024-01-02 12:00:00,2024-01-02T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1013,1014,64,26.5,26.9,19.1,4.3,10.0,1.0,6.0,180,445,2024-01-02 13:00:00,2024-01-02T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,58,0.0,1013,1014,63,26.6,27.0,19.0,3.1,10.0,1.33,5.6,150,503,2024-01-02 14:00:00,2024-01-02T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,41,0.0,1013,1013,62,26.7,27.8,18.8,1.3,10.0,1.66,4.8,120,415,2024-01-02 15:00:00,2024-01-02T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,25,0.0,1012,1013,61,26.8,27.9,18.6,1.8,10.0,2.0,4.8,90,241,2024-01-02 16:00:00,2024-01-02T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,35,0.0,1013,1014,66,25.7,26.0,18.8,1.7,10.0,2.33,5.6,105,47,2024-01-02 17:00:00,2024-01-02T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,45,0.0,1014,1014,71,24.5,24.9,18.9,0.0,10.0,2.66,7.2,125,0,2024-01-02 18:00:00,2024-01-02T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,56,0.0,1014,1015,76,23.4,23.8,18.9,0.0,10.0,3.0,6.8,140,0,2024-01-02 19:00:00,2024-01-02T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,66,0.0,1015,1016,79,23.0,23.4,19.2,0.0,10.0,2.66,5.6,140,0,2024-01-02 20:00:00,2024-01-02T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,77,0.0,1015,1016,82,22.6,23.1,19.4,0.0,10.0,2.33,4.8,140,0,2024-01-02 21:00:00,2024-01-02T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1016,1017,85,22.2,22.7,19.6,0.0,10.0,2.0,4.4,140,0,2024-01-02 22:00:00,2024-01-02T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.0,1016,1017,87,22.0,22.5,19.7,0.0,10.0,1.66,4.0,125,0,2024-01-02 23:00:00,2024-01-02T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,0.0,1016,1017,88,21.8,22.3,19.7,0.0,10.0,1.33,4.8,105,0,2024-01-03 00:00:00,2024-01-02T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1016,1017,90,21.6,22.2,19.9,0.0,10.0,1.0,7.6,90,0,2024-01-03 01:00:00,2024-01-02T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1016,1017,91,21.5,22.0,19.9,0.0,10.0,1.0,8.0,120,0,2024-01-03 02:00:00,2024-01-02T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1016,1017,92,21.3,21.9,20.0,0.0,10.0,1.0,10.0,150,0,2024-01-03 03:00:00,2024-01-02T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,37,0.0,1016,1017,94,21.2,21.8,20.2,0.0,10.0,1.0,10.4,180,0,2024-01-03 04:00:00,2024-01-02T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,45,0.0,1017,1017,91,20.4,20.8,18.8,0.0,10.0,1.66,9.2,225,0,2024-01-03 05:00:00,2024-01-02T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,54,0.0,1017,1018,88,19.5,19.8,17.5,0.0,10.0,2.33,8.0,275,0,2024-01-03 06:00:00,2024-01-02T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1018,1019,86,18.7,18.9,16.3,0.6,10.0,3.0,5.6,320,37,2024-01-03 07:00:00,2024-01-03T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1019,1020,83,18.5,18.6,15.6,0.7,10.0,2.66,5.6,230,155,2024-01-03 08:00:00,2024-01-03T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1020,1021,80,18.4,18.3,14.8,1.0,10.0,2.33,6.0,140,181,2024-01-03 09:00:00,2024-01-03T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1021,1022,77,18.2,18.2,14.1,1.4,10.0,2.0,6.4,50,144,2024-01-03 10:00:00,2024-01-03T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,95,0.0,1021,1022,77,18.0,18.0,13.9,1.8,10.0,2.33,6.4,50,150,2024-01-03 11:00:00,2024-01-03T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,0.0,1020,1021,76,17.7,17.7,13.4,2.0,10.0,2.66,6.8,50,238,2024-01-03 12:00:00,2024-01-03T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1019,1020,76,17.5,17.5,13.2,1.8,10.0,3.0,7.6,50,294,2024-01-03 13:00:00,2024-01-03T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1019,1020,69,18.4,18.1,12.6,1.5,10.0,2.66,7.6,50,253,2024-01-03 14:00:00,2024-01-03T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1018,1019,62,19.2,18.8,11.8,1.0,10.0,2.33,6.4,50,188,2024-01-03 15:00:00,2024-01-03T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1018,1019,56,20.1,19.6,11.1,0.7,10.0,2.0,4.8,50,105,2024-01-03 16:00:00,2024-01-03T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1018,1019,62,19.6,19.3,12.2,0.6,10.0,1.66,4.0,155,57,2024-01-03 17:00:00,2024-01-03T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1018,1019,69,19.2,18.9,13.3,0.0,10.0,1.33,3.6,255,0,2024-01-03 18:00:00,2024-01-03T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1019,1020,77,18.7,18.6,14.6,0.0,10.0,1.0,3.6,360,0,2024-01-03 19:00:00,2024-01-03T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,0.0,1019,1020,77,18.7,18.6,14.6,0.0,10.0,1.0,3.6,360,0,2024-01-03 20:00:00,2024-01-03T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,95,0.0,1019,1020,77,18.7,18.6,14.6,0.0,10.0,1.0,3.2,360,0,2024-01-03 21:00:00,2024-01-03T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1020,1021,77,18.7,18.6,14.6,0.0,10.0,1.0,3.2,360,0,2024-01-03 22:00:00,2024-01-03T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1019,1020,77,18.6,18.6,14.5,0.0,10.0,1.0,3.2,345,0,2024-01-03 23:00:00,2024-01-03T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1019,1020,76,18.6,18.5,14.2,0.0,10.0,1.0,2.8,335,0,2024-01-04 00:00:00,2024-01-03T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,76,18.5,18.4,14.2,0.0,10.0,1.0,2.4,320,0,2024-01-04 01:00:00,2024-01-03T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,76,18.4,18.3,14.1,0.0,10.0,0.66,2.4,334,0,2024-01-04 02:00:00,2024-01-03T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,76,18.3,18.3,14.0,0.0,10.0,0.33,2.0,344,0,2024-01-04 03:00:00,2024-01-03T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,76,18.2,18.2,13.9,0.0,10.0,1.2,2.4,354,0,2024-01-04 04:00:00,2024-01-03T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,73,18.2,18.2,13.3,0.0,10.0,0.8,2.0,8,0,2024-01-04 05:00:00,2024-01-03T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,70,18.2,18.2,12.6,0.0,10.0,1.2,1.6,58,0,2024-01-04 06:00:00,2024-01-03T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1019,1020,68,18.2,18.2,12.2,0.7,10.0,1.6,2.0,76,37,2024-01-04 07:00:00,2024-01-04T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1020,1020,67,18.8,18.5,12.5,1.0,10.0,1.0,2.8,78,88,2024-01-04 08:00:00,2024-01-04T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1020,1021,66,19.4,19.1,12.9,1.3,10.0,2.0,3.6,76,122,2024-01-04 09:00:00,2024-01-04T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1021,1022,66,20.0,19.8,13.5,1.8,10.0,3.0,3.6,180,145,2024-01-04 10:00:00,2024-01-04T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1020,1020,64,20.2,19.9,13.2,1.8,10.0,2.0,3.6,175,159,2024-01-04 11:00:00,2024-01-04T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,63,20.4,20.1,13.1,2.0,10.0,1.0,3.2,165,164,2024-01-04 12:00:00,2024-01-04T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,61,20.6,20.3,12.8,1.8,10.0,1.6,2.8,160,160,2024-01-04 13:00:00,2024-01-04T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,63,20.6,20.3,13.3,1.5,10.0,0.66,5.2,155,146,2024-01-04 14:00:00,2024-01-04T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,64,20.5,20.3,13.5,1.0,10.0,1.33,5.2,145,123,2024-01-04 15:00:00,2024-01-04T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,66,20.5,20.3,13.9,0.7,10.0,2.0,5.6,140,89,2024-01-04 16:00:00,2024-01-04T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,69,20.2,20.1,14.3,0.9,10.0,1.33,4.4,144,40,2024-01-04 17:00:00,2024-01-04T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,71,19.9,19.8,14.5,0.0,10.0,0.66,5.2,132,0,2024-01-04 18:00:00,2024-01-04T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,74,19.6,19.5,14.8,0.0,10.0,3.2,6.0,130,0,2024-01-04 19:00:00,2024-01-04T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,77,19.6,19.6,15.4,0.0,10.0,3.2,6.0,132,0,2024-01-04 20:00:00,2024-01-04T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,79,19.5,19.6,15.8,0.0,10.0,2.4,4.8,136,0,2024-01-04 21:00:00,2024-01-04T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,82,19.5,19.6,16.3,0.0,10.0,2.0,4.0,142,0,2024-01-04 22:00:00,2024-01-04T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,84,19.4,19.6,16.6,0.0,10.0,2.0,4.0,142,0,2024-01-04 23:00:00,2024-01-04T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,86,19.3,19.5,16.9,0.0,10.0,2.0,3.6,140,0,2024-01-05 00:00:00,2024-01-04T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1017,88,19.2,19.5,17.2,0.0,10.0,1.6,3.2,138,0,2024-01-05 01:00:00,2024-01-04T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,88,19.2,19.4,17.1,0.0,10.0,1.2,3.2,126,0,2024-01-05 02:00:00,2024-01-04T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,89,19.1,19.4,17.3,0.0,10.0,1.2,2.8,112,0,2024-01-05 03:00:00,2024-01-04T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,89,19.1,19.4,17.2,0.0,10.0,1.2,2.4,110,0,2024-01-05 04:00:00,2024-01-04T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,90,19.1,19.4,17.4,0.0,8.0,0.8,2.4,94,0,2024-01-05 05:00:00,2024-01-04T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,92,19.0,19.4,17.7,0.0,6.0,1.2,2.4,88,0,2024-01-05 06:00:00,2024-01-04T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,93,19.0,19.4,17.8,0.6,4.0,1.2,2.4,78,35,2024-01-05 07:00:00,2024-01-05T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,91,19.6,19.9,18.1,0.7,6.0,0.8,2.8,80,84,2024-01-05 08:00:00,2024-01-05T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,88,20.1,20.5,18.1,1.0,8.0,0.8,2.8,104,115,2024-01-05 09:00:00,2024-01-05T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1018,1019,85,20.7,21.0,18.1,1.4,10.0,0.8,3.6,132,137,2024-01-05 10:00:00,2024-01-05T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1017,1018,81,21.5,21.8,18.1,1.8,10.0,0.4,4.0,132,285,2024-01-05 11:00:00,2024-01-05T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1016,1017,76,22.3,22.6,17.9,2.0,10.0,0.4,4.0,136,472,2024-01-05 12:00:00,2024-01-05T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1015,1016,73,23.1,23.4,18.0,1.8,10.0,0.8,4.0,104,569,2024-01-05 13:00:00,2024-01-05T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1015,1016,70,23.7,24.0,17.9,1.5,10.0,0.8,3.2,142,488,2024-01-05 14:00:00,2024-01-05T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1014,1015,68,24.4,24.6,18.1,1.0,10.0,1.2,3.2,146,361,2024-01-05 15:00:00,2024-01-05T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1014,1015,65,25.0,25.3,18.0,0.9,10.0,1.2,2.8,138,204,2024-01-05 16:00:00,2024-01-05T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1015,1015,70,23.8,24.1,18.0,0.7,10.0,1.2,2.4,60,71,2024-01-05 17:00:00,2024-01-05T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1015,1016,76,22.7,23.0,18.2,0.0,10.0,2.0,4.0,92,0,2024-01-05 18:00:00,2024-01-05T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,82,21.5,21.8,18.3,0.0,10.0,2.8,5.6,114,0,2024-01-05 19:00:00,2024-01-05T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,84,21.4,21.8,18.6,0.0,10.0,0.33,5.2,126,0,2024-01-05 20:00:00,2024-01-05T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,87,21.3,21.8,19.0,0.0,10.0,0.66,4.4,134,0,2024-01-05 21:00:00,2024-01-05T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1017,1018,90,21.2,21.7,19.5,0.0,10.0,1.0,4.0,180,0,2024-01-05 22:00:00,2024-01-05T15:00:00
